序号,代码,名称,最新价,今日排行榜-主力净占比,今日排行榜-今日排名,今日排行榜-今日涨跌,5日排行榜-主力净占比,5日排行榜-5日排名,5日排行榜-5日涨跌,10日排行榜-主力净占比,10日排行榜-10日排名,10日排行榜-10日涨跌,所属板块
1005,300855,图南股份,30.15,-1.26,2010.0,-3.98,-0.39,1930,-10.21,1.87,807,-3.61,金属新材料
1006,300608,思特奇,10.82,-11.32,4656.0,-3.99,-2.35,2941,-9.98,-1.9,3169,-5.25,软件开发
1007,301320,豪江智能,12.99,-8.21,3954.0,-3.99,-3.12,3314,-9.29,-2.42,3528,-8.46,自动化设备
1008,300665,飞鹿股份,10.84,-8.11,3919.0,-3.99,0.49,1459,10.61,-0.84,2403,-8.21,化学制品
1009,300508,维宏股份,51.8,-12.15,4832.0,-3.99,-6.52,4680,-11.74,-1.31,2725,10.1,计算机设备
1010,300142,沃森生物,11.76,-17.66,5416.0,-4.0,-5.19,4238,-4.55,-1.3,2712,6.62,生物制品
1011,301359,东南电子,16.07,-2.47,2370.0,-4.0,-0.41,1940,-10.12,-0.73,2314,-12.81,其他电子Ⅱ
1012,301665,泰禾股份,21.5,-5.58,3236.0,-4.02,-1.93,2738,-0.88,-1.72,3029,-1.47,农化制品
1013,300930,屹通新材,29.32,-6.45,3491.0,-4.03,-1.52,2510,-17.18,-2.97,3830,-11.98,金属新材料
1014,300166,东方国信,17.14,-8.85,4131.0,-4.03,-9.13,5207,-8.34,-1.85,3128,17.0,IT服务Ⅱ
1015,300859,西域旅游,25.22,-16.72,5365.0,-4.03,-7.75,4969,-10.31,-8.25,5358,-15.48,旅游及景区
1016,300209,行云科技,28.5,-0.75,1887.0,-4.04,2.0,886,-0.63,1.42,1004,5.13,软件开发
1017,300679,电连技术,64.15,-6.19,3418.0,-4.05,-3.36,3439,-11.14,-2.06,3288,18.05,消费电子
1018,300412,迦南科技,4.49,-12.21,4840.0,-4.06,-2.53,3022,7.93,-1.58,2921,5.65,专用设备
1019,300988,津荣天宇,15.37,-11.58,4711.0,-4.06,-3.75,3630,-13.31,1.21,1105,-7.13,专用设备
1020,300636,同和药业,6.38,-2.36,2338.0,-4.06,2.42,737,-2.74,1.75,860,-4.49,化学制药
1021,300161,华中数控,28.3,-12.96,4969.0,-4.07,-3.41,3469,-13.4,-0.87,2425,-6.63,通用设备
1022,300457,赢合科技,20.73,-3.36,2613.0,-4.07,-2.42,2971,-11.71,-2.6,3624,-9.32,电池
1023,300380,安硕信息,31.17,-8.05,3907.0,-4.09,1.15,1189,2.43,1.49,978,10.06,软件开发
1024,301007,德迈仕,30.73,-6.8,3581.0,-4.09,0.84,1300,-10.8,-0.45,2134,-4.83,汽车零部件
1025,300292,吴通控股,5.86,-6.21,3425.0,-4.09,-4.72,4051,-8.58,-2.96,3821,2.81,通信服务
1026,301000,肇民科技,31.18,-14.22,5143.0,-4.09,-0.37,1912,-7.06,2.59,566,7.85,汽车零部件
1027,300366,ST创意,4.46,-9.34,4248.0,-4.09,-11.68,5452,-12.55,-6.88,5184,-10.8,软件开发
1028,300133,华策影视,7.01,-13.85,5102.0,-4.1,-1.82,2676,-4.76,-0.32,2039,-0.43,影视院线
1029,300964,本川智能,78.83,-5.77,3288.0,-4.1,-1.84,2691,-4.16,-1.82,3110,23.29,元件
1030,300583,赛托生物,11.0,3.04,845.0,-4.1,0.64,1400,-4.01,-0.81,2382,-8.64,化学制药
1031,301510,固高科技,31.51,-4.56,2957.0,-4.11,-2.84,3175,-12.59,1.1,1156,-0.72,自动化设备
1032,301071,力量钻石,98.73,2.81,880.0,-4.11,3.43,505,28.89,1.86,810,39.65,非金属材料Ⅱ
1033,300521,爱司凯,26.81,12.81,118.0,-4.11,-2.21,2883,-7.2,-4.0,4339,-1.79,专用设备
1034,300981,中红医疗,9.56,-4.4,2913.0,-4.11,-3.07,3285,-8.6,-2.87,3766,-12.61,医疗器械
1035,300461,田中精机,38.24,-14.79,5208.0,-4.11,1.26,1143,-8.08,-0.96,2503,-11.01,自动化设备
1036,301290,东星医疗,27.13,4.81,591.0,-4.13,2.78,597,-6.8,1.04,1097,-7.5,医疗器械
1037,300139,晓程科技,36.7,-6.95,3619.0,-4.13,-6.15,4571,-14.21,-2.0,3243,-8.36,贵金属
1038,301383,天键股份,24.79,-0.29,1769.0,-4.14,-1.47,2485,-10.05,-0.66,2275,-6.35,消费电子
1039,300049,福瑞医科,37.51,-8.28,3974.0,-4.14,-3.11,3305,-6.81,-3.66,4174,-12.26,医疗器械
1040,300375,鹏翎股份,4.17,-18.81,5461.0,-4.14,-2.69,3107,-8.55,-0.02,1837,-1.88,汽车零部件
1041,300404,博济医药,8.32,-2.82,2462.0,-4.15,-1.27,2367,-4.04,-0.58,2212,0.0,医疗服务
1042,300407,凯发电气,11.1,-13.71,5084.0,-4.15,-4.81,4092,-3.9,-2.08,3307,-3.14,电网设备
1043,300226,上海钢联,15.48,-12.88,4962.0,-4.15,-6.0,4514,-7.97,-4.32,4473,-7.31,软件开发
1044,300075,数字政通,10.14,-2.73,2434.0,-4.16,-7.93,4989,-9.87,-8.68,5396,-12.96,软件开发
1045,300411,金盾股份,6.89,-6.98,3630.0,-4.17,-4.5,3956,-21.88,-8.42,5373,-37.48,专用设备
1046,301033,迈普医学,45.37,-0.31,1776.0,-4.18,6.6,136,-7.22,5.29,123,-3.82,医疗器械
1047,300058,蓝色光标,13.5,-9.46,4270.0,-4.19,-7.2,4859,-11.42,-4.83,4673,-6.25,广告营销
1048,301458,钧崴电子,63.97,-1.91,2196.0,-4.21,-1.07,2262,5.6,0.35,1585,28.02,元件
1049,300501,海顺新材,12.72,-1.43,2056.0,-4.22,0.33,1525,-4.14,0.03,1789,-2.23,包装印刷
1050,300890,翔丰华,32.6,-6.44,3489.0,-4.23,-2.02,2787,-4.82,-1.23,2679,-0.15,电池
1051,300891,惠云钛业,6.57,-6.05,3388.0,-4.23,1.44,1065,-2.81,0.97,1241,-0.3,化学原料
1052,301607,富特科技,42.46,-5.44,3194.0,-4.24,3.21,548,3.43,-0.52,2181,5.89,汽车零部件
1053,300869,康泰医学,10.36,-4.28,2884.0,-4.25,-2.03,2799,-9.12,-0.26,1997,-3.27,医疗器械
1054,300871,回盛生物,22.28,-4.67,2977.0,-4.25,1.35,1102,-4.09,0.54,1485,3.15,动物保健Ⅱ
1055,301330,熵基科技,24.92,-8.99,4155.0,-4.26,-3.1,3298,-12.62,1.19,1115,-4.15,计算机设备
1056,300624,万兴科技,51.49,-8.88,4144.0,-4.26,-4.39,3917,-9.03,-2.51,3590,-0.48,软件开发
1057,300490,华自科技,13.48,-7.15,3673.0,-4.26,-3.93,3702,-9.65,-0.62,2241,-1.39,电网设备
1058,300059,东方财富,20.21,-11.72,4739.0,-4.26,2.21,816,8.66,1.44,996,16.42,证券Ⅱ
1059,301630,同宇新材,268.04,-15.43,5260.0,-4.27,-3.95,3722,-6.21,0.8,1331,24.25,电子化学品Ⅱ
1060,301150,中一科技,66.89,-9.3,4229.0,-4.28,-2.81,3158,4.55,0.01,1802,57.35,电池
1061,301133,金钟股份,38.25,9.0,259.0,-4.28,2.28,795,-1.92,0.3,1624,-4.26,汽车零部件
1062,301098,金埔园林,8.28,-3.84,2750.0,-4.28,2.46,718,-7.28,3.61,332,-4.39,基础建设
1063,300428,立中集团,17.45,-4.5,2940.0,-4.28,-6.37,4642,-10.79,-2.7,3680,-2.46,汽车零部件
1064,301153,中科江南,16.11,-8.47,4028.0,-4.28,-0.79,2121,-10.25,-0.77,2351,-5.79,软件开发
1065,300145,南方泵业,5.36,-8.88,4140.0,-4.29,-0.38,1915,-4.96,-1.09,2593,0.19,通用设备
1066,300151,昌红科技,24.5,1.83,1066.0,-4.3,0.48,1462,7.6,-0.79,2364,13.74,专用设备
1067,300676,华大基因,34.74,-3.9,2770.0,-4.32,-0.21,1823,-2.2,1.55,961,5.66,医疗服务
1068,301222,浙江恒威,30.12,-6.38,3474.0,-4.32,-1.83,2688,-11.28,0.84,1317,-11.49,电池
1069,300681,英搏尔,28.59,-10.68,4532.0,-4.32,-3.39,3460,-10.09,-3.91,4292,-5.74,汽车零部件
1070,301023,奕帆传动,31.57,-3.84,2751.0,-4.33,2.08,857,1.87,0.58,1452,3.34,电机Ⅱ
1071,300601,康泰生物,11.01,-10.57,4517.0,-4.34,-4.15,3801,-4.43,-0.98,2519,-4.26,生物制品
1072,300253,卫宁健康,6.61,-7.45,3742.0,-4.34,-7.47,4914,-7.42,-4.96,4726,-4.89,软件开发
1073,300187,永清环保,5.29,2.24,985.0,-4.34,4.2,371,7.52,3.09,441,6.22,环境治理
1074,301327,华宝新能,46.1,-1.69,2137.0,-4.34,-2.3,2924,-8.09,-0.99,2533,-9.43,电池
1075,301315,威士顿,38.65,-0.45,1800.0,-4.36,0.54,1444,-5.15,-0.06,1864,-1.15,软件开发
1076,300251,光线传媒,10.97,-14.23,5142.0,-4.36,-1.65,2578,-3.09,-2.75,3708,-0.18,影视院线
1077,300348,长亮科技,8.95,-7.57,3780.0,-4.38,-3.5,3506,-6.28,-3.51,4107,-3.03,软件开发
1078,300474,景嘉微,53.31,-9.41,4264.0,-4.38,-2.74,3134,-3.98,-2.79,3728,3.31,军工电子Ⅱ
1079,300586,美联新材,15.47,-7.87,3859.0,-4.39,-1.29,2380,1.78,1.15,1131,25.67,塑料
1080,300308,中际旭创,1265.26,-11.63,4721.0,-4.39,-6.46,4669,-7.5,-2.0,3242,12.57,通信设备
1081,301282,金禄电子,28.98,0.96,1251.0,-4.39,-0.93,1971,-3.34,-3.48,3795,13.87,元件
1082,300341,麦克奥迪,13.25,-5.55,3225.0,-4.4,-2.98,3236,-14.46,1.3,1056,-4.26,电网设备
1083,300449,汉邦高科,7.59,0.01,1619.0,-4.41,-7.02,4806,-15.95,-2.87,3757,-3.8,计算机设备
1084,300418,昆仑万维,39.0,-13.18,4997.0,-4.41,-8.2,5052,-9.3,-1.56,2908,5.58,数字媒体
1085,301587,中瑞股份,21.69,-8.99,4156.0,-4.41,-4.47,3944,-11.9,-0.17,1938,-6.83,电池
1086,300768,迪普科技,13.43,-11.02,4613.0,-4.41,-6.34,4635,-8.45,-5.63,4921,-3.45,软件开发
1087,300925,法本信息,14.75,-6.24,3434.0,-4.41,-11.22,5424,-16.38,-8.54,5385,-21.04,软件开发
1088,300146,汤臣倍健,9.3,-13.71,5086.0,-4.42,-2.34,2936,-5.3,-2.07,3298,-3.43,食品加工
1089,300327,中颖电子,31.14,-2.59,2399.0,-4.42,-1.75,2639,8.13,-3.04,3856,14.65,半导体
1090,300907,康平科技,54.0,5.88,448.0,-4.44,5.11,242,22.56,1.5,889,21.4,电机Ⅱ
1091,300715,凯伦股份,16.95,-10.61,4519.0,-4.45,-7.03,4804,-8.87,-6.29,5080,-23.65,装修建材
1092,301600,慧翰股份,84.35,-4.88,3041.0,-4.45,1.37,1094,-8.54,-0.2,1961,-5.44,计算机设备
1093,300131,英唐智控,20.14,-5.8,3304.0,-4.46,2.61,689,6.79,1.86,810,21.84,其他电子Ⅱ
1094,300572,安车检测,27.0,5.9,443.0,-4.46,0.55,1304,0.67,1.01,1114,-0.77,专业服务
1095,301122,采纳股份,27.17,-3.96,2790.0,-4.47,1.98,890,4.38,0.06,1767,11.4,医疗器械
1096,301628,强达电路,108.76,-16.62,5351.0,-4.47,-8.14,5038,-9.91,-1.38,2795,1.05,元件
1097,300580,贝斯特,18.15,-11.96,4785.0,-4.47,-6.69,4730,-20.25,-5.72,4947,-23.16,汽车零部件
1098,301626,苏州天脉,347.05,-2.88,2486.0,-4.47,-0.01,1729,2.95,0.74,1358,16.91,消费电子
1099,300639,凯普生物,4.9,-4.91,3048.0,-4.48,-3.65,3581,-8.24,-1.99,3236,-5.04,医疗器械
1100,301513,尚水智能,58.25,-10.03,4398.0,-4.49,-8.18,5047,-9.72,-4.44,4527,-2.43,电池
1101,301360,荣旗科技,70.21,-4.22,2865.0,-4.49,-1.76,2643,-10.32,-0.95,2497,-1.0,通用设备
1102,300686,智动力,19.08,-4.36,2903.0,-4.5,3.7,453,-1.4,2.24,677,18.66,消费电子
1103,300844,山水比德,21.84,-12.82,4956.0,-4.5,-4.87,4122,-8.35,-3.05,3869,-11.76,工程咨询服务Ⅱ
1104,300128,锦富技术,5.7,-8.61,4062.0,-4.52,1.07,1207,-7.77,-3.76,4220,-7.47,电池
1105,301042,安联锐视,68.22,-16.67,5358.0,-4.53,-5.92,4490,-12.63,-3.22,3967,-11.39,计算机设备
1106,300086,康芝药业,5.69,-8.04,3899.0,-4.53,3.17,555,-5.95,0.87,1300,-6.72,化学制药
1107,301078,孩子王,6.75,0.69,1307.0,-4.53,-2.93,2936,-9.27,-2.16,3090,-9.64,专业连锁Ⅱ
1108,300011,鼎汉技术,6.09,-9.68,4319.0,-4.55,3.67,457,2.18,1.78,844,3.22,轨交设备Ⅱ
1109,301631,壹连科技,73.23,-19.29,5482.0,-4.56,-3.83,3668,-9.74,-0.58,2215,-2.66,汽车零部件
1110,300231,银信科技,7.95,-13.09,4990.0,-4.56,-5.22,4253,-8.41,-2.47,3559,-3.52,IT服务Ⅱ
1111,300661,圣邦股份,131.96,-2.11,2258.0,-4.57,0.48,1463,-0.61,3.34,394,25.41,半导体
1112,300122,智飞生物,11.45,-9.91,4368.0,-4.58,-4.69,4035,-6.22,-3.03,3853,-7.36,生物制品
1113,300047,天源迪科,8.95,-9.95,4379.0,-4.58,-7.1,4832,-9.5,-5.17,4797,-5.19,软件开发
1114,300839,博汇股份,12.07,-13.8,5098.0,-4.58,-12.8,5510,-14.52,-6.85,5183,-16.82,炼化及贸易
1115,301176,逸豪新材,71.44,-11.78,4755.0,-4.59,-1.34,2408,-9.16,0.59,1439,51.45,元件
1116,300270,中威电子,10.35,-1.63,2110.0,-4.61,-5.3,4275,-11.16,-5.5,4879,-11.99,计算机设备
1117,300695,兆丰股份,49.7,-8.59,4057.0,-4.61,-4.36,3896,-11.72,-3.91,4295,-12.82,汽车零部件
1118,301312,智立方,105.77,-12.58,4917.0,-4.63,-4.43,3931,-6.4,-3.7,4188,28.66,自动化设备
1119,301165,锐捷网络,64.09,-9.66,4311.0,-4.66,-2.46,2987,-5.47,-0.2,1959,13.03,通信设备
1120,301491,汉桑科技,39.18,-3.23,2283.0,-4.67,-3.3,3294,-11.58,-0.61,2188,-4.11,消费电子
1121,301408,华人健康,14.29,-13.83,5101.0,-4.67,-2.2,2876,-7.15,-3.49,4099,-6.84,医药商业
1122,300678,中科信息,21.83,-14.37,5163.0,-4.67,-4.18,3819,-8.16,-1.96,3222,-2.33,IT服务Ⅱ
1123,301363,美好医疗,18.55,-3.37,2622.0,-4.68,-0.7,2074,-6.36,0.9,1289,4.86,医疗器械
1124,301479,弘景光电,57.44,-15.72,5284.0,-4.68,-6.32,4629,-10.11,-2.52,3593,-6.96,光学光电子
1125,300113,顺网科技,18.11,-17.39,5401.0,-4.68,-4.83,4098,-10.26,-3.56,4133,-4.53,游戏Ⅱ
1126,301336,趣睡科技,38.11,5.22,537.0,-4.68,0.82,1188,1.44,1.09,1068,2.78,家居用品
1127,300753,爱朋医疗,19.09,-4.28,2882.0,-4.69,2.31,779,-7.82,2.14,704,-5.12,医疗器械
1128,300674,宇信科技,15.23,-7.59,3787.0,-4.69,-1.31,2393,-4.87,-0.88,2429,-2.68,IT服务Ⅱ
1129,300852,四会富仕,56.75,-9.76,4338.0,-4.7,-5.19,4242,-8.88,-0.41,2107,7.56,元件
1130,301270,汉仪股份,25.78,-19.35,5484.0,-4.7,-6.06,4539,-9.48,-5.49,4878,-12.28,软件开发
1131,301089,拓新药业,20.04,-4.53,2946.0,-4.71,-1.6,2562,-8.16,-2.1,3323,-6.75,化学制药
1132,301173,毓恬冠佳,29.35,-10.81,4570.0,-4.74,-3.65,3585,-8.82,-2.39,3518,-10.87,汽车零部件
1133,301609,山大电力,32.97,-8.7,4102.0,-4.74,-8.01,5008,-11.56,-5.63,4923,-11.61,电网设备
1134,301413,安培龙,65.68,-9.6,4301.0,-4.78,-8.34,5072,-18.19,-7.65,5291,-22.8,通用设备
1135,300254,仟源医药,7.97,-16.63,5352.0,-4.78,-6.93,4780,-10.25,-5.92,4997,-14.39,化学制药
1136,300647,超频三,5.96,-8.29,3976.0,-4.79,0.84,1299,-4.33,-0.76,2338,-0.33,消费电子
1137,300774,倍杰特,10.91,0.74,1298.0,-4.8,-0.04,1581,-19.6,-0.35,1888,-14.63,环境治理
1138,301105,鸿铭股份,43.76,-8.31,3981.0,-4.81,-4.47,3946,-8.74,-1.57,2920,-10.25,专用设备
1139,301361,众智科技,30.29,-7.58,3785.0,-4.81,-1.02,2243,-13.36,0.59,1444,-3.84,电网设备
1140,300525,博思软件,7.51,-24.79,5583.0,-4.82,-13.49,5532,-12.88,-7.35,5254,-17.56,软件开发
1141,300750,宁德时代,382.48,-8.81,4125.0,-4.83,-4.23,3837,-2.32,-1.69,3003,0.07,电池
1142,300252,金信诺,17.72,-10.28,4451.0,-4.83,-3.71,3611,-0.95,-1.38,2789,5.35,军工电子Ⅱ
1143,300238,冠昊生物,11.0,-0.01,1699.0,-4.84,1.96,893,-0.54,3.27,410,3.19,医疗器械
1144,301581,黄山谷捷,46.6,0.24,1417.0,-4.84,0.71,1240,-2.12,1.02,1108,4.6,汽车零部件
1145,300493,润欣科技,13.97,-7.41,3734.0,-4.84,-4.46,3936,-4.32,-2.64,3650,4.88,其他电子Ⅱ
1146,301135,瑞德智能,16.44,-9.93,4376.0,-4.86,-1.5,2499,-4.53,-1.16,2640,-3.46,家电零部件Ⅱ
1147,300603,立昂技术,7.62,-10.57,4516.0,-4.87,-5.5,4343,-12.01,-4.2,4415,-9.72,通信服务
1148,301379,天山电子,24.83,-6.19,3398.0,-4.87,-1.93,2728,-2.24,-0.98,2516,3.11,光学光电子
1149,301509,金凯生科,26.88,-0.15,1732.0,-4.88,1.8,941,-1.32,1.4,1019,1.74,医疗服务
1150,301227,森鹰窗业,25.29,-4.26,2879.0,-4.89,-6.03,4527,-11.26,-3.85,4265,1.85,家居用品
1151,301584,建发致新,20.12,-5.98,3362.0,-4.91,-0.41,1938,-6.03,-2.08,3309,-3.22,医药商业
1152,300709,精研科技,61.81,-17.57,5411.0,-4.91,-3.14,3320,-1.9,-1.48,2851,31.01,消费电子
1153,300672,国科微,293.18,-4.54,2949.0,-4.92,-4.6,3993,-11.31,3.13,429,8.91,半导体
1154,301265,华新科技,30.27,15.05,82.0,-4.93,2.0,887,7.65,0.58,1447,19.27,环境治理
1155,301230,泓博医药,34.88,-5.43,3192.0,-4.93,-0.92,2182,0.87,-1.01,2545,7.32,医疗服务
1156,300402,宝色股份,14.98,-6.82,3586.0,-4.95,-5.34,4291,-13.96,-2.29,3452,-6.72,通用设备
1157,300618,寒锐钴业,34.98,-8.67,4078.0,-4.95,-3.07,3283,-8.5,-1.84,3124,0.23,能源金属
1158,301662,宏工科技,100.91,-4.46,2926.0,-4.98,-2.41,2969,-6.04,0.54,1489,16.39,电池
1159,300115,长盈精密,26.9,-16.14,5320.0,-4.98,-12.43,5493,-13.75,-9.17,5442,-8.03,消费电子
1160,301097,天益医疗,34.85,1.61,1101.0,-4.99,8.23,58,-7.29,4.74,164,-1.36,医疗器械
1161,300973,立高食品,24.71,-1.61,2104.0,-5.0,4.22,365,3.78,2.56,576,2.49,休闲食品
1162,300578,会畅科技,16.68,-5.12,3110.0,-5.01,-6.94,4783,-20.19,-2.9,3785,-14.46,通信服务
1163,300206,理邦仪器,11.91,-15.11,5234.0,-5.02,-2.86,3187,-12.23,0.82,1322,-10.32,医疗器械
1164,300434,金石亚药,9.08,-1.64,2115.0,-5.02,0.24,1566,1.0,0.41,1551,2.83,化学制药
1165,300067,安诺其,5.49,-14.26,5147.0,-5.02,2.96,609,-1.79,3.59,335,6.19,化学制品
1166,300124,汇川技术,63.48,-10.51,4505.0,-5.03,-3.24,3374,-10.82,-2.9,3783,-8.28,自动化设备
1167,300249,依米康,15.62,-16.88,5368.0,-5.05,-5.69,4408,-10.02,-2.11,3319,8.77,计算机设备
1168,300504,天邑股份,16.74,-0.51,1817.0,-5.05,-0.52,1985,-8.72,-1.51,2877,-3.96,通信设备
1169,300522,世名科技,22.73,-7.84,3848.0,-5.05,-0.48,1972,18.32,2.17,693,88.63,化学制品
1170,300182,捷成股份,4.69,-12.5,4898.0,-5.06,-9.75,5295,-14.1,-7.5,5275,-16.99,影视院线
1171,301029,怡合达,26.64,-13.38,5038.0,-5.09,-7.47,4915,-18.81,-2.66,3666,-10.75,自动化设备
1172,300565,科信技术,10.39,-5.02,3079.0,-5.11,-4.05,3757,-13.42,-3.12,3907,-12.17,通信设备
1173,301031,中熔电气,113.29,-2.09,2250.0,-5.11,-3.75,3629,-12.71,-2.06,3290,0.7,其他电子Ⅱ
1174,300616,尚品宅配,11.11,-1.06,1961.0,-5.12,-1.9,2717,-17.09,-2.28,3441,-16.84,家居用品
1175,301208,中亦科技,28.9,-3.29,2596.0,-5.12,2.75,661,-3.09,1.63,916,3.25,IT服务Ⅱ
1176,300153,科泰电源,22.53,-5.79,3299.0,-5.14,-7.45,4911,-11.82,-2.79,3727,-1.27,其他电源设备Ⅱ
1177,300229,拓尔思,13.75,-11.67,4728.0,-5.17,-8.59,5114,-12.08,-6.3,5083,-8.88,软件开发
1178,300386,飞天诚信,10.81,2.61,920.0,-5.18,-1.11,2291,-7.45,2.81,505,8.75,计算机设备
1179,300499,高澜股份,40.64,-10.72,4550.0,-5.18,-0.98,2219,4.58,-0.51,2169,18.14,专用设备
1180,300701,森霸传感,9.49,-1.89,2191.0,-5.19,0.8,1318,-5.57,0.29,1630,-4.62,光学光电子
1181,301591,肯特股份,52.42,-3.71,2708.0,-5.19,-0.67,2054,7.07,-3.31,4010,14.73,塑料
1182,301002,崧盛股份,37.61,-14.56,5181.0,-5.22,-9.69,5288,-15.31,-7.98,5330,-12.9,电网设备
1183,300816,艾可蓝,71.63,-12.68,4932.0,-5.23,-4.57,3982,-13.76,-3.13,3912,-13.24,汽车零部件
1184,300305,裕兴股份,6.15,-11.9,4779.0,-5.24,-5.33,4284,-21.76,-2.94,3803,-17.56,塑料
1185,300617,安靠智电,53.4,-7.37,3729.0,-5.25,-1.31,2396,-8.37,-0.68,2283,-0.37,电网设备
1186,300785,值得买,36.26,-19.46,5489.0,-5.25,-7.32,4884,-10.4,-3.29,4000,-4.73,数字媒体
1187,301285,鸿日达,116.91,-13.46,5056.0,-5.25,-2.05,2814,-13.59,-1.7,3013,11.26,消费电子
1188,301555,惠柏新材,42.58,-4.02,2810.0,-5.29,-1.09,2281,-1.78,-0.63,2253,1.43,塑料
1189,300634,彩讯股份,19.82,-8.71,4098.0,-5.3,-4.78,4083,-10.32,-1.67,2987,-4.71,IT服务Ⅱ
1190,301018,申菱环境,108.8,-8.39,4009.0,-5.32,0.39,1502,-6.46,4.82,165,11.49,通用设备
1191,300693,盛弘股份,43.85,-5.13,3105.0,-5.33,-1.95,2745,-9.36,1.58,940,2.89,其他电源设备Ⅱ
1192,300916,朗特智能,23.1,-6.38,3473.0,-5.33,1.59,1006,-8.0,1.48,982,-0.09,消费电子
1193,301683,慧谷新材,131.5,-3.08,2539.0,-5.33,-6.57,4698,-8.68,-3.9,4288,7.15,化学制品
1194,300324,旋极信息,3.72,-7.85,3852.0,-5.34,-0.66,2048,-7.0,-0.49,2153,-2.11,计算机设备
1195,300331,苏大维格,68.97,1.43,1153.0,-5.34,-3.34,3136,-0.5,0.84,1210,6.8,光学光电子
1196,301328,维峰电子,59.92,-10.85,4574.0,-5.35,2.92,615,-2.01,-0.21,1967,11.21,其他电子Ⅱ
1197,300611,美力科技,23.13,-8.34,3988.0,-5.36,-3.9,3693,-11.45,-2.88,3773,-12.72,汽车零部件
1198,301202,朗威股份,34.44,-1.87,2186.0,-5.36,1.95,898,-6.92,1.88,803,1.0,通信设备
1199,300377,赢时胜,16.18,-15.4,5256.0,-5.38,0.78,1327,0.12,1.28,1065,30.48,软件开发
1200,300467,迅游科技,36.33,-1.25,2008.0,-5.39,2.5,709,1.62,3.0,468,11.92,游戏Ⅱ
1201,301501,恒鑫生活,25.64,-13.7,5083.0,-5.39,0.2,1596,-1.91,0.4,1559,-2.03,家居用品
1202,300895,铜牛信息,49.82,-12.86,4959.0,-5.39,-3.39,3462,-11.87,-2.31,3468,-4.83,IT服务Ⅱ
1203,300485,赛升药业,8.57,-5.83,3315.0,-5.41,0.88,1282,5.15,-0.23,1980,2.27,生物制品
1204,301183,东田微,245.99,-7.57,3783.0,-5.41,-5.72,4432,-6.24,0.49,1518,8.45,光学光电子
1205,300631,久吾高科,23.43,-6.34,3461.0,-5.41,-2.99,3244,-8.23,-0.21,1966,-2.94,环保设备Ⅱ
1206,301389,隆扬电子,94.47,-9.24,4216.0,-5.41,-4.07,3769,-8.43,-1.73,3034,1.25,消费电子
1207,301226,祥明智能,30.52,-14.59,5185.0,-5.42,-5.96,4503,-12.1,-2.75,3710,-6.47,电机Ⅱ
1208,301085,亚康股份,59.48,-4.77,3009.0,-5.45,-1.82,2680,-10.08,0.27,1643,-0.5,IT服务Ⅱ
1209,301293,三博脑科,48.52,-9.48,4275.0,-5.46,-2.29,2918,-10.38,-1.82,3107,-5.8,医疗服务
1210,300606,金太阳,43.45,-12.71,4936.0,-5.46,-5.67,4406,-15.78,-1.04,2563,11.73,通用设备
1211,300399,天利科技,19.15,-10.02,4396.0,-5.48,-0.03,1742,0.74,3.12,434,10.5,IT服务Ⅱ
1212,300931,通用电梯,16.05,0.33,1385.0,-5.48,2.34,693,-1.23,3.36,363,12.16,专用设备
1213,300056,中创环保,7.75,1.27,1183.0,-5.49,5.53,199,-6.29,2.03,684,-7.41,环境治理
1214,300085,银之杰,36.5,-6.5,3504.0,-5.49,4.29,356,35.39,3.33,395,47.77,软件开发
1215,300127,银河磁体,27.84,-5.16,3120.0,-5.5,-1.98,2763,-7.69,0.73,1360,1.16,金属新材料
1216,300697,电工合金,15.8,-7.31,3708.0,-5.5,-7.14,4848,-16.89,-1.87,3151,4.57,工业金属
1217,300653,正海生物,14.14,-3.84,2754.0,-5.54,1.56,1011,-5.42,-0.18,1943,-3.35,医疗器械
1218,301325,曼恩斯特,33.91,-10.0,4392.0,-5.54,-0.65,2045,-13.8,-0.17,1937,-7.12,电池
1219,300557,理工光科,33.75,-3.91,2768.0,-5.54,0.76,1329,2.68,-0.35,2065,4.33,通用设备
1220,301238,瑞泰新材,22.54,-3.35,2611.0,-5.57,-3.22,3362,-11.68,-1.16,2635,4.01,电池
1221,300246,宝莱特,14.73,-15.9,5295.0,-5.58,-7.11,4833,-22.43,-2.79,3723,-6.95,医疗器械
1222,300996,普联软件,10.65,-9.2,4208.0,-5.59,-2.35,2942,-5.75,-0.05,1853,-1.02,软件开发
1223,300081,ST恒信,3.88,-2.98,2508.0,-5.6,1.41,1082,-1.02,-0.35,2064,-2.27,通信服务
1224,300179,四方达,58.53,-6.88,3609.0,-5.6,-0.13,1793,22.19,1.13,1137,41.72,通用设备
1225,300558,贝达药业,58.38,-5.0,3065.0,-5.61,-1.59,2544,6.18,-0.88,2428,10.57,化学制药
1226,300561,汇金科技,14.46,-8.44,4021.0,-5.61,-1.38,2432,13.59,-2.06,3284,15.5,软件开发
1227,300035,中科电气,14.28,-12.51,4906.0,-5.62,-14.29,5553,-17.79,-5.86,4979,-12.45,电池
1228,300221,银禧科技,15.58,-11.1,4626.0,-5.63,-4.8,4085,-14.68,-1.77,3071,-3.35,塑料
1229,301220,亚香股份,30.2,-19.74,5504.0,-5.63,-8.99,5189,-15.41,-5.16,4794,-16.13,化学制品
